run_code,company_id,date,file_type,taxonomy,balance_sheet_date,companies_house_registered_number,entity_current_legal_name,company_dormant,average_number_employees_during_period,period_start,period_end,tangible_fixed_assets,debtors,cash_bank_in_hand,current_assets,creditors_due_within_one_year,creditors_due_after_one_year,net_current_assets_liabilities,total_assets_less_current_liabilities,net_assets_liabilities_including_pension_asset_liability,called_up_share_capital,profit_loss_account_reserve,shareholder_funds,turnover_gross_operating_revenue,other_operating_income,cost_sales,gross_profit_loss,administrative_expenses,raw_materials_consumables,staff_costs,depreciation_other_amounts_written_off_tangible_intangible_fixed_assets,other_operating_charges_format2,operating_profit_loss,profit_loss_on_ordinary_activities_before_tax,tax_on_profit_or_loss_on_ordinary_activities,profit_loss_for_period,error,zip_url,revenue_per_employee
Prod223_3873,02404534,2024-01-31,html,,2024-01-31,02404534,Pdc Presentation Solutions Limited,False,10.0,2023-01-31,2023-01-31,56821.0,117307.0,147792.0,377696.0,254268.0,,123428.0,,145704.0,100.0,145604.0,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02419703,2024-06-30,html,,2024-06-30,02419703,INTEGREX SYSTEMS LIMITED,False,0.0,2024-06-30,2024-06-30,,,,87500.0,,,87500.0,87500.0,,,,87500.0,,,,,,,,,,,,,,,,
Prod223_3873,02419703,2024-06-30,html,,2024-06-30,02419703,INTEGREX SYSTEMS LIMITED,False,0.0,2023-06-30,2023-06-30,,,,87500.0,,,87500.0,87500.0,,,,87500.0,,,,,,,,,,,,,,,,
Prod223_3873,02425597,2024-10-31,html,,2024-10-31,02425597,Richard Featherston (Holdings) Limited,False,0.0,2024-10-31,2024-10-31,319400.0,181728.0,796780.0,978508.0,,,937620.0,1257020.0,1248220.0,,,30000.0,,,,,,,,,,,,,,,,
Prod223_3873,02425597,2024-10-31,html,,2024-10-31,02425597,Richard Featherston (Holdings) Limited,False,0.0,2023-10-31,2023-10-31,319400.0,398109.0,460891.0,859000.0,,,802725.0,1122125.0,1112925.0,,,30000.0,,,,,,,,,,,,,,,,
Prod223_3873,02431310,2024-12-31,html,,2024-12-31,02431310,LACOMP NOMINEES LIMITED,True,2.0,2024-12-31,2024-12-31,,,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
Prod223_3873,02431310,2024-12-31,html,,2024-12-31,02431310,LACOMP NOMINEES LIMITED,True,2.0,2023-12-31,2023-12-31,,,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
Prod223_3873,02436011,2024-07-31,html,,2024-07-31,02436011,The Cromwell Florist Limited,False,8.0,2024-07-31,2024-07-31,9385.0,,,68191.0,,,64564.0,73949.0,73949.0,,,73949.0,,,,,,,,,,,,,,,,
Prod223_3873,02436011,2024-07-31,html,,2024-07-31,02436011,The Cromwell Florist Limited,False,8.0,2023-07-31,2023-07-31,11844.0,,,75926.0,,,67210.0,79054.0,79054.0,,,79054.0,,,,,,,,,,,,,,,,
Prod223_3873,02465141,2024-06-30,html,,2024-06-30,02465141,Rig Services Limited,False,3.0,2024-06-30,2024-06-30,2225764.0,1147820.0,696138.0,1843958.0,245233.0,,1598725.0,3824489.0,3093535.0,100.0,3093435.0,3093535.0,,,,,,,,,,,,,,,,
Prod223_3873,02465141,2024-06-30,html,,2024-06-30,02465141,Rig Services Limited,False,3.0,2023-06-30,2023-06-30,1860654.0,1065631.0,1212067.0,2277698.0,773251.0,,1504447.0,3365101.0,2758710.0,100.0,2758610.0,2758710.0,,,,,,,,,,,,,,,,
Prod223_3873,02470448,2024-04-30,html,,2024-04-30,02470448,BROWMERE HOUSE MANAGEMENT COMPANY LIMITED,False,3.0,2024-04-30,2024-04-30,,,,4585.0,,,4585.0,4585.0,4585.0,,,4585.0,,,,,,,,,,,,,,,,
Prod223_3873,02470448,2024-04-30,html,,2024-04-30,02470448,BROWMERE HOUSE MANAGEMENT COMPANY LIMITED,False,3.0,2023-04-30,2023-04-30,,,,4000.0,,,4000.0,4000.0,4000.0,,,4000.0,,,,,,,,,,,,,,,,
Prod223_3873,02470704,2024-04-30,html,,2024-04-30,02470704,Hyden House Limited,False,5.0,2024-04-30,2024-04-30,1840.0,34253.0,11800.0,170476.0,,,86663.0,88503.0,24703.0,1000.0,23703.0,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,02470704,2024-04-30,html,,2024-04-30,02470704,Hyden House Limited,False,5.0,2023-04-30,2023-04-30,4068.0,40804.0,15802.0,163428.0,,,96880.0,100948.0,38437.0,1000.0,37437.0,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,02485531,2024-07-31,html,,2024-07-31,02485531,DAMORY GARAGE LIMITED,False,18.0,2024-07-31,2024-07-31,701638.0,27076.0,598477.0,670866.0,,,516946.0,1218584.0,1174760.0,,,2.0,,,,,,,,,,,,,,,,
Prod223_3873,02485531,2024-07-31,html,,2024-07-31,02485531,DAMORY GARAGE LIMITED,False,18.0,2023-07-31,2023-07-31,714242.0,25527.0,646410.0,710226.0,,,535260.0,1249502.0,1008394.0,,,2.0,,,,,,,,,,,,,,,,
Prod223_3873,02488822,2024-04-30,html,,2024-04-30,02488822,PINEWOOD CLEANING SERVICES LTD.,False,30.0,2024-04-30,2024-04-30,33859.0,73489.0,72240.0,147029.0,,,94784.0,128643.0,123462.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02488822,2024-04-30,html,,2024-04-30,02488822,PINEWOOD CLEANING SERVICES LTD.,False,30.0,2023-04-30,2023-04-30,40381.0,82214.0,96147.0,179661.0,,,122774.0,163155.0,154448.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02490882,2024-04-30,html,,2024-04-30,02490882,Belmont Partners Management Company Limited,False,,2024-04-30,2024-04-30,779.0,,4242.0,4242.0,,,4082.0,4861.0,4861.0,4.0,4857.0,4.0,,,,,,,,,,,,,,,,
Prod223_3873,02490882,2024-04-30,html,,2024-04-30,02490882,Belmont Partners Management Company Limited,False,,2023-04-30,2023-04-30,779.0,,3958.0,3958.0,,,3798.0,4577.0,4577.0,4.0,4573.0,4.0,,,,,,,,,,,,,,,,
Prod223_3873,02493537,2024-04-30,html,,2024-04-30,02493537,ST. JAMES CORPORATION LIMITED,False,2.0,2024-04-30,2024-04-30,1501898.0,357381.0,16821.0,1074202.0,,,935497.0,2437395.0,2233450.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02493537,2024-04-30,html,,2024-04-30,02493537,ST. JAMES CORPORATION LIMITED,False,2.0,2023-04-30,2023-04-30,1502743.0,357381.0,570241.0,927622.0,,,804801.0,2307544.0,2103599.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02530765,2024-07-31,html,,2024-07-31,02530765,Four County Services Limited,False,6.0,2024-07-31,2024-07-31,1660.0,,,127565.0,45656.0,,83417.0,85077.0,,,,83497.0,,,,,,,,,,,,,,,,
Prod223_3873,02530765,2024-07-31,html,,2024-07-31,02530765,Four County Services Limited,False,6.0,2023-07-31,2023-07-31,1739.0,,,162137.0,90213.0,,73343.0,75082.0,,,,73655.0,,,,,,,,,,,,,,,,
Prod223_3873,02536415,2024-04-15,html,,2024-04-15,02536415,JEWELRECALL LIMITED,False,0.0,2024-04-15,2024-04-15,0.0,,,36785.0,0.0,,36785.0,36785.0,36785.0,,,36785.0,,,,,,,,,,,,,,,,
Prod223_3873,02536415,2024-04-15,html,,2024-04-15,02536415,JEWELRECALL LIMITED,False,0.0,2023-04-15,2023-04-15,0.0,,,37443.0,922.0,,36521.0,36521.0,36521.0,,,36521.0,,,,,,,,,,,,,,,,
Prod223_3873,02543201,2024-09-30,html,,2024-09-30,02543201,HOE LANE (BLOCK E) MANAGEMENT COMPANY LIMITED,False,0.0,2024-09-30,2024-09-30,,,,15238.0,,,12490.0,12490.0,12490.0,,,12490.0,,,,,,,,,,,,,,,,
Prod223_3873,02543201,2024-09-30,html,,2024-09-30,02543201,HOE LANE (BLOCK E) MANAGEMENT COMPANY LIMITED,False,0.0,2023-09-30,2023-09-30,,,,31168.0,,,29460.0,29460.0,29460.0,,,29460.0,,,,,,,,,,,,,,,,
Prod223_3873,02543207,2024-09-30,html,,2024-09-30,02543207,HOE LANE (BLOCK F) MANAGEMENT COMPANY LIMITED,False,0.0,2024-09-30,2024-09-30,,,,26686.0,,,16464.0,16464.0,16464.0,,,16464.0,,,,,,,,,,,,,,,,
Prod223_3873,02543207,2024-09-30,html,,2024-09-30,02543207,HOE LANE (BLOCK F) MANAGEMENT COMPANY LIMITED,False,0.0,2023-09-30,2023-09-30,,,,24114.0,,,14696.0,14696.0,14696.0,,,14696.0,,,,,,,,,,,,,,,,
Prod223_3873,02554997,2024-11-30,html,,2024-11-30,02554997,ALBERT COURT PENRITH CUMBRIA LIMITED,False,0.0,2024-11-30,2024-11-30,,,,5757.0,,,5757.0,5857.0,5857.0,,,5857.0,,,,,,,,,,,,,,,,
Prod223_3873,02554997,2024-11-30,html,,2024-11-30,02554997,ALBERT COURT PENRITH CUMBRIA LIMITED,False,0.0,2023-11-30,2023-11-30,,,,5738.0,,,5738.0,5838.0,5838.0,,,5838.0,,,,,,,,,,,,,,,,
Prod223_3873,02562550,2024-05-27,html,,2024-05-27,02562550,The Sycamores (St.Neots) Management Limited,False,,2024-05-27,2024-05-27,,,,8458.0,,,9672.0,9672.0,9347.0,,,9347.0,,,,,,,,,,,,,,,,
Prod223_3873,02562550,2024-05-27,html,,2024-05-27,02562550,The Sycamores (St.Neots) Management Limited,False,,2023-05-27,2023-05-27,,,,5535.0,,,6938.0,6938.0,6613.0,,,6613.0,,,,,,,,,,,,,,,,
Prod223_3873,02564100,2024-09-26,html,,2024-09-26,02564100,GAINSBOROUGH LODGE MANAGEMENT COMPANY LIMITED,False,0.0,2024-09-26,2024-09-26,,,,32.0,,,32.0,32.0,32.0,,,32.0,,,,,,,,,,,,,,,,
Prod223_3873,02564100,2024-09-26,html,,2024-09-26,02564100,GAINSBOROUGH LODGE MANAGEMENT COMPANY LIMITED,False,0.0,2023-09-26,2023-09-26,,,,32.0,,,32.0,32.0,32.0,,,32.0,,,,,,,,,,,,,,,,
Prod223_3873,02564927,2023-12-30,html,,2023-12-30,02564927,TROMAN FINANCE LIMITED,False,0.0,2023-12-30,2023-12-30,,,,101.0,,,101.0,101.0,101.0,,,101.0,,,,,,,,,,,,,,,,
Prod223_3873,02564927,2023-12-30,html,,2023-12-30,02564927,TROMAN FINANCE LIMITED,False,0.0,2022-12-31,2022-12-31,5029.0,,,14213.0,,,12632.0,17661.0,16461.0,,,16461.0,,,,,,,,,,,,,,,,
Prod223_3873,02593680,2024-05-31,html,,2024-05-31,02593680,CHARLES GROSVENOR LIMITED,False,15.0,2024-05-31,2024-05-31,120157.0,1243181.0,281910.0,1534247.0,,,730626.0,850783.0,831860.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02593680,2024-05-31,html,,2024-05-31,02593680,CHARLES GROSVENOR LIMITED,False,15.0,2023-05-31,2023-05-31,115923.0,1011931.0,361498.0,1382413.0,,,731485.0,847408.0,831574.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02597736,2024-05-31,html,,2024-05-31,02597736,INSIDE OUT DEVELOPMENTS LIMITED,False,74.0,2024-05-31,2024-05-31,1566011.0,7002882.0,1762579.0,9307700.0,,,5673099.0,7239110.0,7201128.0,,,85.0,,,,,,,,,,,,,,,,
Prod223_3873,02597736,2024-05-31,html,,2024-05-31,02597736,INSIDE OUT DEVELOPMENTS LIMITED,False,74.0,2023-05-31,2023-05-31,1528335.0,5111277.0,2629317.0,8142037.0,,,4808747.0,6337082.0,6299100.0,,,85.0,,,,,,,,,,,,,,,,
Prod223_3873,02602914,2024-07-31,html,,2024-07-31,02602914,Moreland HG Ltd,False,2.0,2024-07-31,2024-07-31,696.0,,,197753.0,,,196469.0,197165.0,195690.0,,,195690.0,,,,,,,,,,,,,,,,
Prod223_3873,02602914,2024-07-31,html,,2024-07-31,02602914,Moreland HG Ltd,False,2.0,2023-07-31,2023-07-31,1095.0,,,217759.0,,,217447.0,218542.0,217292.0,,,217292.0,,,,,,,,,,,,,,,,
Prod223_3873,02618642,2024-06-30,html,,2024-06-30,02618642,B & P FABRICATIONS (LEICESTER) LIMITED,False,135.0,2024-06-30,2024-06-30,1752693.0,10310241.0,240017.0,11308420.0,,,7049357.0,8802050.0,7656738.0,,,5000.0,,,,,,,,,,,,,,,,
Prod223_3873,02618642,2024-06-30,html,,2024-06-30,02618642,B & P FABRICATIONS (LEICESTER) LIMITED,False,135.0,2023-06-30,2023-06-30,1761931.0,9912678.0,63991.0,10768684.0,,,6723370.0,8485301.0,7564144.0,,,7559144.0,,,,,,,,,,,,,,,,
Prod223_3873,02623184,2024-05-31,html,,2024-05-31,02623184,MERCATOR CARGO SYSTEMS LIMITED,False,8.0,2024-05-31,2024-05-31,5316.0,499372.0,303485.0,802857.0,,,217412.0,222728.0,221987.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02623184,2024-05-31,html,,2024-05-31,02623184,MERCATOR CARGO SYSTEMS LIMITED,False,8.0,2023-05-31,2023-05-31,7467.0,256184.0,300345.0,556529.0,,,209713.0,217180.0,216235.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02652783,2024-04-30,html,,2024-04-30,02652783,FRIENDS LTD,False,1.0,2024-04-30,2024-04-30,,3347.0,2625.0,5972.0,,,5161.0,5161.0,5161.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02652783,2024-04-30,html,,2024-04-30,02652783,FRIENDS LTD,False,1.0,2023-04-30,2023-04-30,73.0,3188.0,2492.0,5680.0,,,4570.0,4643.0,4643.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02676992,2024-05-31,html,,2024-05-31,02676992,SERVICEMATRIX LTD,False,3.0,2024-05-31,2024-05-31,0.0,,,11654.0,6472.0,,5182.0,5182.0,5182.0,,,5182.0,,,,,,,,,,,,,,,,
Prod223_3873,02676992,2024-05-31,html,,2024-05-31,02676992,SERVICEMATRIX LTD,False,3.0,2023-05-31,2023-05-31,0.0,,,4693.0,3227.0,,1466.0,1466.0,1466.0,,,1466.0,,,,,,,,,,,,,,,,
Prod223_3873,02697874,2024-06-30,html,,2024-06-30,02697874,Inpart Limited,False,37.0,2024-06-30,2024-06-30,544140.0,58506.0,774056.0,847039.0,,,643307.0,1187447.0,1139056.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02697874,2024-06-30,html,,2024-06-30,02697874,Inpart Limited,False,37.0,2023-06-30,2023-06-30,447713.0,55851.0,774276.0,844347.0,,,657462.0,1105175.0,1054222.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02712382,2024-05-31,html,,2024-05-31,02712382,PRESSPLAY LIMITED,False,14.0,2024-05-31,2024-05-31,117997.0,375794.0,132790.0,652323.0,,,408196.0,526193.0,516979.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02712382,2024-05-31,html,,2024-05-31,02712382,PRESSPLAY LIMITED,False,14.0,2023-05-31,2023-05-31,140091.0,178237.0,372826.0,683364.0,,,338984.0,479075.0,464378.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02736943,2024-08-31,html,,2024-08-31,02736943,Thorntac Limited,False,1.0,2024-08-31,2024-08-31,,,,13025.0,,,8553.0,8553.0,8554.0,,,8554.0,,,,,,,,,,,,,,,,
Prod223_3873,02744664,2024-06-30,html,,2024-06-30,02744664,CRADDOCK ENGINEERING LIMITED,False,7.0,2024-06-30,2024-06-30,18183.0,61892.0,70228.0,132120.0,,,43797.0,61980.0,51292.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02744664,2024-06-30,html,,2024-06-30,02744664,CRADDOCK ENGINEERING LIMITED,False,7.0,2023-06-30,2023-06-30,24244.0,94506.0,58325.0,152831.0,,,47077.0,71321.0,50639.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02748895,2024-06-30,html,,2024-06-30,02748895,Din Fasteners Ltd.,False,1.0,2024-06-30,2024-06-30,1160.0,,,89799.0,22871.0,,66928.0,68088.0,,,,65988.0,,,,,,,,,,,,,,,,
Prod223_3873,02748895,2024-06-30,html,,2024-06-30,02748895,Din Fasteners Ltd.,False,1.0,2023-06-30,2023-06-30,1547.0,,,91222.0,27524.0,,63698.0,65245.0,,,,57145.0,,,,,,,,,,,,,,,,
Prod223_3873,02749842,2024-09-30,html,,2024-09-30,02749842,Madebrand Limited,False,3.0,2024-09-30,2024-09-30,2194.0,,,90605.0,,,57642.0,59836.0,59136.0,,,59136.0,,,,,,,,,,,,,,,,
Prod223_3873,02749842,2024-09-30,html,,2024-09-30,02749842,Madebrand Limited,False,3.0,2023-09-30,2023-09-30,1799.0,,,58101.0,,,36794.0,38593.0,38593.0,,,38593.0,,,,,,,,,,,,,,,,
Prod223_3873,02751807,2024-09-30,html,,2024-09-30,02751807,R.G. BEATTIE LIMITED,False,8.0,2024-09-30,2024-09-30,55109.0,204056.0,43682.0,267688.0,,,49264.0,104373.0,97430.0,,,105.0,,,,,,,,,,,,,,,,
Prod223_3873,02751807,2024-09-30,html,,2024-09-30,02751807,R.G. BEATTIE LIMITED,False,8.0,2023-09-30,2023-09-30,58312.0,176394.0,67612.0,263176.0,,,160838.0,219150.0,211843.0,,,105.0,,,,,,,,,,,,,,,,
Prod223_3873,02751838,2024-06-30,html,,2024-06-30,02751838,Trueform Plastics Limited,False,4.0,2024-06-30,2024-06-30,89891.0,,,237817.0,,,109709.0,199600.0,187192.0,,,187192.0,,,,,,,,,,,,,,,,
Prod223_3873,02751838,2024-06-30,html,,2024-06-30,02751838,Trueform Plastics Limited,False,4.0,2023-06-30,2023-06-30,61767.0,,,214757.0,,,43303.0,105070.0,61202.0,,,61202.0,,,,,,,,,,,,,,,,
Prod223_3873,02775085,2024-04-30,html,,2024-04-30,02775085,QUEST LEISURE LIMITED,False,3.0,2024-04-30,2024-04-30,0.0,4511.0,67820.0,72331.0,,,70324.0,,,,,3.0,,,,,,,,,,,,,,,,
Prod223_3873,02775085,2024-04-30,html,,2024-04-30,02775085,QUEST LEISURE LIMITED,False,3.0,2023-04-30,2023-04-30,0.0,7365.0,68897.0,76262.0,,,71030.0,,,,,3.0,,,,,,,,,,,,,,,,
Prod223_3873,02775970,2024-03-31,html,,2024-03-31,02775970,DUSHINSKY TRUST LIMITED,False,0.0,2024-03-31,2024-03-31,,,19983.0,,,,18183.0,18183.0,18183.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,02775970,2024-03-31,html,,2024-03-31,02775970,DUSHINSKY TRUST LIMITED,False,0.0,2023-03-31,2023-03-31,,,44534.0,,,,42974.0,42974.0,42974.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,02779726,2024-06-30,html,,2024-06-30,02779726,ARAGROVE LIMITED,False,8.0,2024-06-30,2024-06-30,11177.0,,,67092.0,,,44211.0,55388.0,51192.0,,,51192.0,,,,,,,,,,,,,,,,
Prod223_3873,02779726,2024-06-30,html,,2024-06-30,02779726,ARAGROVE LIMITED,False,8.0,2023-06-30,2023-06-30,13799.0,,,94309.0,,,58715.0,72514.0,64214.0,,,64214.0,,,,,,,,,,,,,,,,
Prod223_3873,02787361,2024-04-30,html,,2024-04-30,02787361,SCUDAMORES PUNTING COMPANY LIMITED,False,157.0,2024-04-30,2024-04-30,756240.0,340273.0,1072611.0,1438534.0,,,674620.0,1430860.0,1276180.0,,,3890.0,,,,,,,,,,,,,,,,
Prod223_3873,02787361,2024-04-30,html,,2024-04-30,02787361,SCUDAMORES PUNTING COMPANY LIMITED,False,157.0,2023-04-30,2023-04-30,902573.0,277483.0,876473.0,1177014.0,,,386236.0,1288809.0,989837.0,,,3890.0,,,,,,,,,,,,,,,,
Prod223_3873,02803073,2024-09-30,html,,2024-09-30,02803073,LARKSPUR (LANCING) MANAGEMENT LIMITED,False,0.0,2024-09-30,2024-09-30,,,,24881.0,,,13722.0,13722.0,13722.0,,,13722.0,,,,,,,,,,,,,,,,
Prod223_3873,02803073,2024-09-30,html,,2024-09-30,02803073,LARKSPUR (LANCING) MANAGEMENT LIMITED,False,0.0,2023-09-30,2023-09-30,,,,28955.0,,,13522.0,13522.0,13522.0,,,13522.0,,,,,,,,,,,,,,,,
Prod223_3873,02810576,2024-04-30,html,,2024-04-30,02810576,MAMMOTH MOBILE MEDIA LIMITED,False,2.0,2024-04-30,2024-04-30,50236.0,,,101587.0,,,101587.0,151823.0,73774.0,,,73774.0,,,,,,,,,,,,,,,,
Prod223_3873,02810576,2024-04-30,html,,2024-04-30,02810576,MAMMOTH MOBILE MEDIA LIMITED,False,2.0,2023-04-30,2023-04-30,,,,185726.0,,,185726.0,185726.0,103278.0,,,103278.0,,,,,,,,,,,,,,,,
Prod223_3873,02818857,2024-05-31,html,,2024-05-31,02818857,North Lincs Structures Limited,False,21.0,2024-05-31,2024-05-31,841802.0,432192.0,97057.0,529249.0,444318.0,,84931.0,926733.0,675805.0,2.0,506199.0,675805.0,,,,,,,,,,,,,,,,
Prod223_3873,02818857,2024-05-31,html,,2024-05-31,02818857,North Lincs Structures Limited,False,21.0,2023-05-31,2023-05-31,826763.0,193062.0,467464.0,688526.0,512783.0,,175743.0,1002506.0,676592.0,2.0,506986.0,676592.0,,,,,,,,,,,,,,,,
Prod223_3873,02823510,2024-06-30,html,,2024-06-30,02823510,GLADSTONE COURT (LONDON) MANAGEMENT LIMITED,False,0.0,2024-06-30,2024-06-30,367044.0,401.0,12040.0,12441.0,,,9316.0,376360.0,324722.0,,,37.0,,,,,,,,,,,,,,,,
Prod223_3873,02823510,2024-06-30,html,,2024-06-30,02823510,GLADSTONE COURT (LONDON) MANAGEMENT LIMITED,False,0.0,2023-06-30,2023-06-30,367044.0,463.0,8121.0,8584.0,,,6146.0,373190.0,321552.0,,,37.0,,,,,,,,,,,,,,,,
Prod223_3873,02835569,2024-06-24,html,,2024-06-24,02835569,WORCESTER GARDENS RESIDENTS (NO 2) LIMITED,False,0.0,2024-06-24,2024-06-24,,,,1201.0,,,1201.0,1201.0,1201.0,,,1201.0,,,,,,,,,,,,,,,,
Prod223_3873,02835569,2024-06-24,html,,2024-06-24,02835569,WORCESTER GARDENS RESIDENTS (NO 2) LIMITED,False,0.0,2023-06-24,2023-06-24,,,,1201.0,,,1201.0,1201.0,1201.0,,,1201.0,,,,,,,,,,,,,,,,
Prod223_3873,02850368,2024-03-31,html,,2024-03-31,02850368,Capital Response Limited,False,14.0,2024-03-31,2024-03-31,114533.0,154250.0,81508.0,290655.0,132508.0,,158147.0,272680.0,225992.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,02850368,2024-03-31,html,,2024-03-31,02850368,Capital Response Limited,False,14.0,2023-03-31,2023-03-31,89233.0,144260.0,103088.0,294964.0,106020.0,,188944.0,278177.0,264285.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,02857319,2024-04-30,html,,2024-04-30,02857319,Lowestoft Hydraulics Limited,False,5.0,2024-04-30,2024-04-30,42660.0,,,326934.0,,,222617.0,265277.0,265277.0,,,265277.0,,,,,,,,,,,,,,,,
Prod223_3873,02857319,2024-04-30,html,,2024-04-30,02857319,Lowestoft Hydraulics Limited,False,5.0,2023-04-30,2023-04-30,32801.0,,,266176.0,,,203893.0,236694.0,236694.0,,,236694.0,,,,,,,,,,,,,,,,
Prod223_3873,02859584,2024-04-30,html,,2024-04-30,02859584,D & G Distribution Limited,False,22.0,2023-04-30,2023-04-30,316112.0,292308.0,371632.0,663940.0,,,78616.0,394728.0,394728.0,100.0,394628.0,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02883664,2024-12-31,html,,2024-12-31,02883664,LENELBY ROAD (TOLWORTH) MANAGEMENT COMPANY LIMITED,False,0.0,2024-12-31,2024-12-31,,,,28.0,,,28.0,28.0,,,,28.0,,,,,,,,,,,,,,,,
Prod223_3873,02883664,2024-12-31,html,,2024-12-31,02883664,LENELBY ROAD (TOLWORTH) MANAGEMENT COMPANY LIMITED,False,0.0,2023-12-31,2023-12-31,,,,28.0,,,28.0,28.0,,,,28.0,,,,,,,,,,,,,,,,
Prod223_3873,02883785,2024-04-30,html,,2024-04-30,02883785,HANSEN MARKETING LIMITED,False,0.0,2024-04-30,2024-04-30,970.0,,,68183.0,,,59675.0,60645.0,60645.0,,,60645.0,,,,,,,,,,,,,,,,
Prod223_3873,02883785,2024-04-30,html,,2024-04-30,02883785,HANSEN MARKETING LIMITED,False,0.0,2023-04-30,2023-04-30,1140.0,,,71003.0,,,61386.0,62526.0,62526.0,,,62526.0,,,,,,,,,,,,,,,,
Prod223_3873,02890783,2024-05-31,html,,2024-05-31,02890783,SHABBEY ROAD LTD,False,1.0,2024-05-31,2024-05-31,3028.0,,,266414.0,36883.0,,229531.0,232559.0,232559.0,,,232559.0,,,,,,,,,,,,,,,,
Prod223_3873,02890783,2024-05-31,html,,2024-05-31,02890783,SHABBEY ROAD LTD,False,1.0,2023-05-31,2023-05-31,4543.0,,,288783.0,57960.0,,230823.0,235366.0,233066.0,,,233066.0,,,,,,,,,,,,,,,,
Prod223_3873,02894768,2024-04-30,html,,2024-04-30,02894768,Geartech (Midlands) Limited,False,10.0,2024-04-30,2024-04-30,57930.0,155345.0,224688.0,499015.0,,,312532.0,370462.0,355979.0,,,102.0,,,,,,,,,,,,,,,,
Prod223_3873,02894768,2024-04-30,html,,2024-04-30,02894768,Geartech (Midlands) Limited,False,10.0,2023-04-30,2023-04-30,27181.0,155166.0,79672.0,352334.0,,,234774.0,261955.0,255159.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02898467,2024-04-30,html,,2024-04-30,02898467,S.A.S. Building Contractors Limited,False,6.0,2023-04-30,2023-04-30,286049.0,-2700.0,60156.0,57456.0,,,10638.0,296687.0,296687.0,100.0,296587.0,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02899444,2024-04-30,html,,2024-04-30,02899444,Leopard Catering Limited,False,13.0,2024-04-30,2024-04-30,22277.0,1319.0,198640.0,206484.0,,,148656.0,170933.0,156917.0,2666.0,102264.0,2666.0,,,,,,,,,,,,,,,,
Prod223_3873,02899444,2024-04-30,html,,2024-04-30,02899444,Leopard Catering Limited,False,13.0,2023-04-30,2023-04-30,29050.0,2891.0,193646.0,203062.0,,,154715.0,183765.0,158462.0,2666.0,103809.0,2666.0,,,,,,,,,,,,,,,,
Prod223_3873,02917950,2024-04-30,html,,2024-04-30,02917950,PARADIAN LIMITED,False,1.0,2024-04-30,2024-04-30,2082842.0,37300.0,540168.0,577468.0,,,432163.0,2515005.0,1656086.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02917950,2024-04-30,html,,2024-04-30,02917950,PARADIAN LIMITED,False,1.0,2023-04-30,2023-04-30,2083995.0,7300.0,609892.0,617192.0,,,471932.0,2555927.0,1628970.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,02922710,2024-04-30,html,,2024-04-30,02922710,Control Concepts Limited,False,1.0,2023-04-30,2023-04-30,6590.0,,,9785.0,7420.0,,2365.0,8955.0,,,,8955.0,,,,,,,,,,,,,,,,
Prod223_3873,02925756,2024-05-31,html,,2024-05-31,02925756,SHOREOUT SERVICES LIMITED,False,1.0,2024-05-31,2024-05-31,1513.0,,,2407.0,,,15127.0,13614.0,13614.0,,,13614.0,,,,,,,,,,,,,,,,
Prod223_3873,02925756,2024-05-31,html,,2024-05-31,02925756,SHOREOUT SERVICES LIMITED,False,1.0,2023-05-31,2023-05-31,1513.0,,,3756.0,,,15480.0,13967.0,13967.0,,,13967.0,,,,,,,,,,,,,,,,
