shareholder_funds,net_assets_liabilities_including_pension_asset_liability,Cluster
1.0,22547.0,0
3269.0,3269.0,0
671.0,671.0,0
1.0,16529.0,0
1.0,8913.0,0
100.0,11892.0,0
100.0,10737.0,0
100000.0,100000.0,0
100000.0,100000.0,0
14585.0,14585.0,0
14812.0,14812.0,0
200.0,1309581.0,0
200.0,1287606.0,0
395.0,395.0,0
217.0,217.0,0
100.0,25896.0,0
100.0,26689.0,0
4.0,62255.0,0
4.0,27923.0,0
1.0,1.0,0
1.0,1.0,0
137992.0,137992.0,0
123515.0,123515.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1845.0,1845.0,0
3529.0,3529.0,0
1.0,36932.0,0
1.0,127.0,0
1.0,451977.0,0
1.0,458342.0,0
7379711.0,8412489.0,0
7379711.0,8164699.0,0
4879.0,4879.0,0
13455.0,13455.0,0
41669.0,41669.0,0
28556.0,28556.0,0
-3461.0,-3461.0,0
833.0,833.0,0
1.0,6956.0,0
1.0,18678.0,0
1000.0,14962.0,0
1000.0,23811.0,0
264.0,264.0,0
221.0,221.0,0
100.0,4198.0,0
100.0,4876.0,0
-68065.0,-68065.0,0
-42211.0,-42211.0,0
2239.0,2239.0,0
1403.0,1403.0,0
5101.0,5101.0,0
16298.0,16298.0,0
101.0,101.0,0
180.0,180.0,0
1000.0,2482.0,0
1000.0,809.0,0
1000.0,-461493.0,0
1000.0,-190670.0,0
9404.0,9404.0,0
9763.0,9763.0,0
921.0,921.0,0
867.0,867.0,0
100.0,100.0,0
100.0,100.0,0
1.0,1.0,0
1.0,1.0,0
-691.0,-691.0,0
5265.0,5265.0,0
-49020.0,-49020.0,0
-37512.0,-37512.0,0
1.0,3620.0,0
1.0,10994.0,0
17731.0,17731.0,0
15398.0,15398.0,0
100.0,247.0,0
100.0,894.0,0
1.0,346624.0,0
1.0,230975.0,0
1095.0,1095.0,0
1025.0,1025.0,0
127010.0,127010.0,0
1980.0,1980.0,0
101.0,3989.0,0
101.0,28547.0,0
1.0,8347.0,0
1.0,1636.0,0
2428.0,2428.0,0
109.0,109.0,0
53709.0,53709.0,0
73963.0,73963.0,0
100.0,27354.0,0
100.0,6221.0,0
2.0,-21150.0,0
2.0,-22111.0,0
100.0,100.0,0
100.0,100.0,0
53.0,53.0,0
44.0,44.0,0
-13743.0,-13743.0,0
-13118.0,-13118.0,0
1.0,1.0,0
1.0,1.0,0
101.0,181.0,0
101.0,50.0,0
1962.0,1962.0,0
2788.0,2788.0,0
25565.0,25565.0,0
19584.0,19584.0,0
20957.0,20957.0,0
4534.0,4534.0,0
37246.0,37246.0,0
18900.0,18900.0,0
100.0,100.0,0
100.0,100.0,0
1.0,-3742.0,0
1.0,-1274.0,0
-1431.0,-1431.0,0
-3808.0,-3808.0,0
1.0,177195.0,0
1.0,152826.0,0
-8377.0,-8377.0,0
-7727.0,-7727.0,0
15900.0,15900.0,0
2001.0,2001.0,0
100.0,6344.0,0
100.0,8653.0,0
8617.0,8617.0,0
4151.0,4151.0,0
1.0,3334.0,0
1.0,5861.0,0
115222.0,115222.0,0
74321.0,74321.0,0
41962.0,41962.0,0
37452.0,37452.0,0
28884.0,28884.0,0
1.0,8723.0,0
1.0,1.0,0
10.0,253097.0,0
10.0,233867.0,0
-7845.0,-7845.0,0
-8339.0,-8339.0,0
-7244.0,-7244.0,0
-5772.0,-5772.0,0
120.0,120.0,0
2155.0,2155.0,0
1.0,-2979.0,0
1.0,-61969.0,0
-148087.0,-148087.0,0
-112797.0,-112797.0,0
39430.0,39430.0,0
26973.0,26973.0,0
10054.0,10054.0,0
10998.0,10998.0,0
3650.0,3650.0,0
7520.0,7520.0,0
2.0,127192.0,0
2.0,102198.0,0
1.0,21636.0,0
1.0,46623.0,0
100.0,16188.0,0
100.0,10802.0,0
177227.0,177227.0,0
129816.0,129816.0,0
100.0,-4613.0,0
100.0,-11559.0,0
-9167.0,-9167.0,0
-3933.0,-3933.0,0
-4454.0,-4454.0,0
-4839.0,-4839.0,0
11310.0,11310.0,0
15316.0,15316.0,0
10.0,1198.0,0
10.0,-1332.0,0
100.0,216.0,0
100.0,154.0,0
100.0,2528.0,0
100.0,2005.0,0
2921.0,2921.0,0
3690.0,3690.0,0
1.0,1832.0,0
1.0,-453.0,0
-56732.0,-56732.0,0
-36623.0,-36623.0,0
-1943.0,-1943.0,0
-190.0,-190.0,0
1.0,-2072.0,0
1.0,-1768.0,0
100.0,100.0,0
100.0,100.0,0
49049.0,49049.0,0
53960.0,53960.0,0
47756.0,47756.0,0
28308.0,28308.0,0
0.0,0.0,0
4736.0,4736.0,0
100.0,1405094.0,0
100.0,973359.0,0
63201.0,63201.0,0
56221.0,56221.0,0
153.0,153.0,0
568.0,568.0,0
384625.0,384625.0,0
359042.0,359042.0,0
976.0,976.0,0
663.0,663.0,0
22877.0,22877.0,0
7855.0,7855.0,0
-10008.0,-10008.0,0
-6539.0,-6539.0,0
-13512.0,-13512.0,0
-10008.0,-10008.0,0
100.0,200.0,0
100.0,288.0,0
10000.0,10000.0,0
10000.0,10000.0,0
-1958.0,-1958.0,0
8596.0,8596.0,0
1.0,4342.0,0
1.0,3101.0,0
1696.0,1696.0,0
1684.0,1684.0,0
29242.0,29242.0,0
14440.0,14440.0,0
100.0,75072.0,0
100.0,59314.0,0
10094.0,10094.0,0
16174.0,16174.0,0
49990.0,49990.0,0
26781.0,26781.0,0
19606.0,19606.0,0
14871.0,14871.0,0
-8817.0,-8817.0,0
8552.0,8552.0,0
13823.0,13823.0,0
31222.0,31222.0,0
3.0,161883.0,0
3.0,128541.0,0
-611.0,-611.0,0
-478.0,-478.0,0
61226.0,61226.0,0
46436.0,46436.0,0
20404.0,20404.0,0
868.0,868.0,0
16378.0,16378.0,0
16983.0,16983.0,0
1.0,1.0,0
1.0,1.0,0
24518.0,24518.0,0
17317.0,17317.0,0
125866.0,125866.0,0
44315.0,44315.0,0
351.0,351.0,0
743.0,743.0,0
100.0,100.0,0
100.0,100.0,0
1.0,4057906.0,0
1.0,3472277.0,0
100.0,124941.0,0
100.0,6626.0,0
1.0,1.0,0
1.0,1.0,0
64363.0,64363.0,0
48840.0,48840.0,0
413492.0,413492.0,0
303662.0,303662.0,0
9576.0,9576.0,0
205.0,205.0,0
1758.0,1758.0,0
1249.0,1249.0,0
100.0,141.0,0
100.0,189.0,0
1.0,-1372.0,0
1.0,695.0,0
100.0,-148031.0,0
100.0,-16108.0,0
221308.0,221308.0,0
221704.0,221704.0,0
-66955.0,-66955.0,0
258.0,258.0,0
7598.0,7598.0,0
4116.0,4116.0,0
3639607.0,3639607.0,0
3049303.0,3049303.0,0
6022.0,6022.0,0
5452.0,5452.0,0
5.0,5.0,0
5.0,5.0,0
0.0,0.0,0
0.0,0.0,0
83699.0,83699.0,0
92217.0,92217.0,0
0.0,0.0,0
4000.0,4000.0,0
5560.0,5560.0,0
5560.0,5560.0,0
100.0,100.0,0
100.0,100.0,0
1940.0,1940.0,0
143.0,143.0,0
-5047.0,-5047.0,0
1011.0,1011.0,0
11001.0,11001.0,0
101872.0,101872.0,0
100.0,202660.0,0
100.0,145475.0,0
-9216.0,-9216.0,0
-10504.0,-10504.0,0
1.0,1247.0,0
1.0,633.0,0
1.0,-2816.0,0
320570.0,320570.0,0
325865.0,325865.0,0
100.0,-57597.0,0
100.0,-53931.0,0
23350.0,23350.0,0
51973.0,51973.0,0
0.0,0.0,0
0.0,0.0,0
5153.0,5153.0,0
-14866.0,-14866.0,0
100.0,738.0,0
100.0,28524.0,0
10118.0,10118.0,0
11658.0,11658.0,0
100.0,-260.0,0
100.0,100.0,0
100.0,126.0,0
100.0,5197.0,0
1.0,44732.0,0
1.0,25828.0,0
451.0,451.0,0
807.0,807.0,0
3997.0,3997.0,0
4268.0,4268.0,0
2.0,2.0,0
2.0,2.0,0
-21057.0,-21057.0,0
-20412.0,-20412.0,0
2.0,6765.0,0
2.0,9409.0,0
100.0,8806.0,0
100.0,37514.0,0
133.0,-47827.0,0
133.0,-19887.0,0
-16484.0,-16484.0,0
-11509.0,-11509.0,0
26668.0,26668.0,0
16058.0,16058.0,0
100.0,100.0,0
100.0,100.0,0
131.0,131.0,0
2273.0,2273.0,0
100.0,100.0,0
100.0,100.0,0
100.0,10587.0,0
100.0,4713.0,0
2.0,2.0,0
2.0,2.0,0
12268.0,12268.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
101.0,13449.0,0
101.0,16243.0,0
6.0,6.0,0
6.0,6.0,0
3157.0,3157.0,0
162.0,162.0,0
100.0,2889.0,0
100.0,667.0,0
81.0,81.0,0
81.0,81.0,0
13998.0,13998.0,0
9491.0,9491.0,0
100.0,4407.0,0
100.0,12937.0,0
-1422.0,-1422.0,0
-3085.0,-3085.0,0
100.0,100.0,0
100.0,100.0,0
527.0,527.0,0
13510.0,13510.0,0
1.0,1.0,0
1.0,1.0,0
25881.0,25881.0,0
22661.0,22661.0,0
0.0,0.0,0
0.0,0.0,0
1423.0,1423.0,0
1386.0,1386.0,0
1.0,2147.0,0
1.0,3301.0,0
100.0,100.0,0
100.0,100.0,0
1.0,1.0,0
1.0,1.0,0
250.0,92354.0,0
250.0,81315.0,0
350.0,350.0,0
350.0,350.0,0
100.0,100.0,0
100.0,100.0,0
1100.0,1100.0,0
1100.0,1100.0,0
4013.0,4013.0,0
10475.0,10475.0,0
2.0,2.0,0
2.0,2.0,0
100.0,100.0,0
100.0,100.0,0
26801.0,26801.0,0
6219.0,6219.0,0
17510.0,17510.0,0
17510.0,17510.0,0
2128.0,2128.0,0
1959.0,1959.0,0
1.0,-86292.0,0
1.0,-51320.0,0
57.0,57.0,0
-379.0,-379.0,0
10.0,10.0,0
10.0,10.0,0
100.0,-27545.0,0
100.0,-19094.0,0
1.0,1.0,0
1.0,1.0,0
3319.0,3319.0,0
1785.0,1785.0,0
100.0,25252.0,0
100.0,25401.0,0
100.0,100.0,0
100.0,100.0,0
957.29,957.29,0
5245.29,5245.29,0
100.0,-3624.0,0
100.0,1848.0,0
1.0,1.0,0
1.0,1.0,0
85577.0,85577.0,0
82310.0,82310.0,0
13064.0,13064.0,0
33244.0,33244.0,0
1.0,1.0,0
1.0,1.0,0
37.0,37.0,0
445.0,445.0,0
12584.0,12584.0,0
15108.0,15108.0,0
100.0,-20294.0,0
-100.0,-14694.0,0
5159.0,5159.0,0
7775.0,7775.0,0
2.0,2.0,0
2.0,2.0,0
1.0,-1711.0,0
1.0,-1711.0,0
16163.0,16163.0,0
617.0,617.0,0
3812.0,-3812.0,0
3812.0,-3812.0,0
1989.0,1989.0,0
66.0,66.0,0
0.0,0.0,0
0.0,0.0,0
100.0,100.0,0
100.0,100.0,0
21859.0,21859.0,0
21300.0,21300.0,0
100.0,100.0,0
100.0,326.0,0
1.0,1.0,0
0.0,0.0,0
-79946.0,-79946.0,0
-87021.0,-87021.0,0
3.0,3.0,0
3.0,3.0,0
100.0,52.0,0
100.0,4786.0,0
100.0,100.0,0
100.0,100.0,0
10.0,10.0,0
10.0,10.0,0
28709.0,28709.0,0
26545.0,26545.0,0
10831.0,10831.0,0
4460.0,4460.0,0
82162.0,82162.0,0
94912.0,94912.0,0
1.0,1.0,0
1.0,1.0,0
-18583.0,-18583.0,0
-18281.0,-18281.0,0
100.0,8131.0,0
100.0,3013.0,0
100.0,162.0,0
100.0,100.0,0
-4943.0,-4943.0,0
-2300.0,-2300.0,0
1.0,1.0,0
1.0,1.0,0
1.0,-42791.0,0
1.0,-28752.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
1.0,902.0,0
1.0,902.0,0
56845.0,56845.0,0
36774.0,36774.0,0
16820.0,16820.0,0
13720.0,13720.0,0
100.0,100.0,0
100.0,100.0,0
-2868.0,-2868.0,0
-1099.0,-1099.0,0
3259.0,3259.0,0
4551.0,4551.0,0
1.0,1.0,0
1.0,1.0,0
113.0,113.0,0
-11.0,-11.0,0
2.0,2.0,0
2.0,2.0,0
2.0,-3223.0,0
2.0,-4127.0,0
1.0,75194.0,0
1.0,49605.0,0
1.0,-20101.0,0
1.0,-9712.0,0
100.0,100.0,0
100.0,100.0,0
100.0,18804.0,0
100.0,17570.0,0
-9651.0,-9651.0,0
-7835.0,-7835.0,0
70340.0,70340.0,0
44419.0,44419.0,0
8806.0,8806.0,0
8231.0,8231.0,0
0.0,0.0,0
0.0,0.0,0
115382.0,115382.0,0
111667.0,111667.0,0
261.0,261.0,0
105.0,105.0,0
45733.0,45733.0,0
46390.0,46390.0,0
-696.0,-696.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
52732.0,52732.0,0
14763.0,14763.0,0
200.0,200.0,0
200.0,200.0,0
3352.0,3352.0,0
462.0,-462.0,0
-5511.0,-5511.0,0
-4587.0,-4587.0,0
1.0,1.0,0
1.0,1.0,0
4.0,4.0,0
4.0,4.0,0
-639.0,-639.0,0
6.0,6.0,0
3382.0,3382.0,0
1520.0,1520.0,0
72758.0,72758.0,0
102177.0,102177.0,0
4259.0,4259.0,0
2708.0,2708.0,0
1.0,1.0,0
1.0,1.0,0
30.0,30.0,0
30.0,30.0,0
1.0,14194.0,0
1.0,30028.0,0
1.0,6119.0,0
1.0,6119.0,0
10647.0,10647.0,0
16136.0,16136.0,0
109438.0,109438.0,0
57237.0,57237.0,0
1.0,33180.0,0
1.0,68268.0,0
-359.0,-359.0,0
-359.0,-359.0,0
-182730.0,-182730.0,0
-112785.0,-112785.0,0
1.0,1.0,0
1.0,1.0,0
99.0,300816.0,0
99.0,177410.0,0
-29884.0,-29884.0,0
-13525.0,-13525.0,0
1.0,188567.0,0
1.0,55973.0,0
0.01,0.01,0
0.01,0.01,0
100.0,-5106.0,0
100.0,241.0,0
-75.0,-75.0,0
127.0,127.0,0
1.0,1.0,0
1.0,1.0,0
100.0,2955.0,0
100.0,3121.0,0
1.0,-3939.0,0
1.0,-497.0,0
31436.0,31436.0,0
192801.0,192801.0,0
5902.0,5902.0,0
7883.0,7883.0,0
98000200.0,98000200.0,1
98000200.0,98000200.0,1
912.0,912.0,0
491.0,491.0,0
20639.0,20639.0,0
14290.0,14290.0,0
1000.0,1000.0,0
1000.0,1000.0,0
205.0,205.0,0
292.0,292.0,0
100.0,17264.0,0
100.0,23266.0,0
3221.0,3221.0,0
4379.0,4379.0,0
63820.0,63820.0,0
61933.0,61933.0,0
27882.0,27882.0,0
44491.0,44491.0,0
-22285.0,-22285.0,0
-10019.0,-10019.0,0
1.0,-2820.0,0
1.0,-4767.0,0
29953.0,29953.0,0
52761.0,52761.0,0
1.0,1.0,0
1.0,1.0,0
100.0,22730.0,0
100.0,25664.0,0
999.0,999.0,0
940.0,940.0,0
15100000.0,13103520.0,0
100000.0,-1734818.0,0
2083.0,2083.0,0
537.0,537.0,0
6001.0,6001.0,0
15853.0,15853.0,0
11225.0,11225.0,0
4675.0,4675.0,0
425.0,425.0,0
164.0,164.0,0
6737.0,6737.0,0
18556.0,18556.0,0
2593850.0,2851791.0,0
100.0,-1060898.0,0
100.0,100.0,0
100.0,100.0,0
19663.0,19663.0,0
28614.0,28614.0,0
-3342.0,-3342.0,0
-3396.0,-3396.0,0
100.0,59217.0,0
100.0,51192.0,0
1.0,1.0,0
1.0,1.0,0
2.0,460.0,0
2.0,1321.0,0
100.0,268328.0,0
100.0,188581.0,0
12358.0,12358.0,0
5747.0,5747.0,0
1.0,39.0,0
1.0,297.0,0
37001.0,37001.0,0
1.0,1.0,0
1.0,9830312.0,0
1.0,8689205.0,0
4792.0,4792.0,0
4601.0,4601.0,0
1383.0,1383.0,0
1383.0,1383.0,0
1.0,33936.0,0
1.0,44520.0,0
100.0,100.0,0
100.0,100.0,0
100.0,49826.0,0
100.0,45264.0,0
-44823.0,-44823.0,0
-39286.0,-39286.0,0
1.0,1.0,0
1.0,1.0,0
522.0,522.0,0
254.0,254.0,0
1811.0,1811.0,0
3378.0,3378.0,0
1.0,-10457.0,0
1.0,-11841.0,0
2.0,193.0,0
2.0,-777.0,0
100.0,-157783.0,0
100.0,-141090.0,0
18028.0,18028.0,0
14167.0,14167.0,0
6.0,6.0,0
6.0,6.0,0
1.0,6588.0,0
1.0,4128.0,0
100.0,76728.0,0
100.0,28454.0,0
1.0,-382.0,0
1.0,-382.0,0
-3424.0,-3424.0,0
-1000.0,-1000.0,0
4764.0,4764.0,0
3455.0,3455.0,0
3961.0,3961.0,0
4071.0,4071.0,0
1.0,24794.0,0
1.0,41429.0,0
1.0,83297.0,0
1.0,69948.0,0
100.0,-401967.0,0
100.0,-87718.0,0
60989.0,60989.0,0
51777.0,51777.0,0
-147.0,-147.0,0
-2369.0,-2369.0,0
100.0,-1542.0,0
100.0,-1301.0,0
37290.0,37290.0,0
28260.0,28260.0,0
-1900.0,-1900.0,0
-5777.0,-5777.0,0
9287.0,9287.0,0
4811.0,4811.0,0
79387.0,79387.0,0
53617.0,53617.0,0
26505.0,26505.0,0
20706.0,20706.0,0
1.0,9574.0,0
1.0,12351.0,0
100.0,361.0,0
100.0,10631.0,0
2.0,2.0,0
2.0,2.0,0
100.0,-44934.0,0
100.0,-44561.0,0
31059.0,31059.0,0
11376.0,11376.0,0
142942.0,142942.0,0
153724.0,153724.0,0
1.0,1.0,0
317.0,317.0,0
-6873.0,-6873.0,0
-2245.0,-2245.0,0
100.0,974.0,0
100.0,-34304.0,0
1.0,-2445.0,0
1.0,-5726.0,0
1861.0,1861.0,0
3772.0,3772.0,0
1.0,1.0,0
1.0,1.0,0
-892197.0,-892197.0,0
-66516.0,-66516.0,0
-2095.0,-2095.0,0
-1260.0,-1260.0,0
100.0,1436.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
75247.0,75247.0,0
69878.0,69878.0,0
533243.0,533243.0,0
-108430.0,-108430.0,0
100.0,142392.0,0
100.0,128118.0,0
2.0,2.0,0
2.0,2.0,0
1.0,106754.0,0
1.0,85129.0,0
26709.0,26709.0,0
58147.0,58147.0,0
2.0,2.0,0
2.0,2.0,0
100.0,9327.0,0
100.0,3040.0,0
51993.0,51993.0,0
32762.0,32762.0,0
-5179.0,-5179.0,0
-10445.0,-10445.0,0
2.0,2.0,0
2.0,2.0,0
500000.0,500000.0,0
500000.0,500000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1.0,-4227.0,0
1.0,-3932.0,0
6435.0,6435.0,0
101.0,101.0,0
50000.0,50000.0,0
50000.0,50000.0,0
135.0,1016.0,0
135.0,8268.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1000.0,1027.0,0
1000.0,6918.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
100.0,26328.0,0
100.0,19386.0,0
199.0,199.0,0
576.0,576.0,0
1.0,1892.0,0
1.0,5285.0,0
100000.0,100000.0,0
100000.0,100000.0,0
200.0,74947.0,0
200.0,73747.0,0
10.0,16484.0,0
10.0,16655.0,0
100.0,121.0,0
100.0,680.0,0
2.0,4603.0,0
2.0,2116.0,0
2.0,16851.0,0
2.0,23719.0,0
9083.0,9083.0,0
4886.0,4886.0,0
44840.0,44840.0,0
46629.0,46629.0,0
100.0,47460.0,0
100.0,24853.0,0
50000.0,50000.0,0
50000.0,50000.0,0
300000.0,300000.0,0
300000.0,300000.0,0
2.0,165020.0,0
2.0,89436.0,0
4237.0,4237.0,0
5116.0,5116.0,0
100.0,6870.0,0
100.0,3751.0,0
100.0,9397.0,0
100.0,6870.0,0
100.0,11736.0,0
100.0,15044.0,0
1.0,80459.0,0
1.0,75179.0,0
17424.0,17424.0,0
20292.0,20292.0,0
3.0,-7501.0,0
3.0,-8262.0,0
100.0,66662.0,0
100.0,66627.0,0
-11856.0,-11856.0,0
633.0,633.0,0
5.0,-16642.0,0
5.0,-1727.0,0
3031.0,3031.0,0
3276.0,3276.0,0
78268.0,78268.0,0
42077.0,42077.0,0
1.0,191291.0,0
1.0,156716.0,0
-42583.0,-42583.0,0
2.0,2.0,0
50000.0,50000.0,0
50000.0,50000.0,0
6656.0,6656.0,0
6062.0,6062.0,0
-2627.0,-2627.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
1.0,-7712.0,0
1.0,-10528.0,0
185.0,185.0,0
648.0,648.0,0
100.0,24595.0,0
100.0,19084.0,0
1.0,6878.0,0
1.0,3443.0,0
23251.0,23251.0,0
23663.0,23663.0,0
10.0,18.0,0
10.0,493.0,0
9280.0,9280.0,0
10372.0,10372.0,0
4991.0,-4991.0,0
1665.0,-1665.0,0
31163.0,31163.0,0
20390.0,20390.0,0
1.0,-7037.0,0
1.0,-7563.0,0
10150.0,10150.0,0
11742.0,11742.0,0
13674.0,13674.0,0
446.0,446.0,0
-2286.0,-2286.0,0
-1936.0,-1936.0,0
1.0,4.0,0
1.0,886.0,0
19645.0,19645.0,0
9873.0,9873.0,0
2434.0,2434.0,0
-2638.0,-2638.0,0
1.0,274166.0,0
1.0,208237.0,0
100.0,3499.0,0
100.0,7284.0,0
1.0,7545.0,0
1.0,7392.0,0
12242.0,12242.0,0
29847.0,29847.0,0
-23465.0,-23465.0,0
-47078.0,-47078.0,0
1.0,10306.0,0
1.0,10233.0,0
200.0,88139.0,0
200.0,-5814.0,0
-854.0,-854.0,0
-1503.0,-1503.0,0
5493.0,5493.0,0
4328.0,4328.0,0
36981.0,36981.0,0
46876.0,46876.0,0
100.0,5668.0,0
100.0,8302.0,0
1.0,227.0,0
1.0,1464.0,0
2.0,350.0,0
2.0,417.0,0
1.0,-455.0,0
1.0,603.0,0
2.0,40731.0,0
2.0,22254.0,0
-47138.0,-47138.0,0
-29973.0,-29973.0,0
18568.0,18568.0,0
2457.0,2457.0,0
100.0,100.0,0
100.0,100.0,0
2553.0,2553.0,0
868.0,868.0,0
-62448.0,-62448.0,0
-67334.0,-67334.0,0
2.0,2.0,0
2.0,2.0,0
1.0,32939.0,0
1.0,26332.0,0
11156.0,11156.0,0
10279.0,10279.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,9244.0,0
1.0,15225.0,0
-80.0,-80.0,0
100.0,100.0,0
65173.0,65173.0,0
68014.0,68014.0,0
2984.0,2984.0,0
6313.0,6313.0,0
558.0,558.0,0
460.0,460.0,0
198561.0,198561.0,0
109656.0,109656.0,0
1.0,-4416.0,0
1.0,-8746.0,0
-4953.0,-4953.0,0
-4655.0,-4655.0,0
1.0,17142.0,0
1.0,27603.0,0
4883.0,4883.0,0
8600.0,8600.0,0
6627.0,6627.0,0
19773.0,19773.0,0
1048.0,1048.0,0
63.0,63.0,0
300.0,431801.0,0
300.0,363218.0,0
1.0,-37402.0,0
1.0,-16943.0,0
1.0,26753.0,0
1.0,28233.0,0
4.0,4.0,0
4.0,4.0,0
30531.0,30531.0,0
24412.0,24412.0,0
34133.0,34133.0,0
33598.0,33598.0,0
100.0,43873.0,0
100.0,14770.0,0
4.0,4144.0,0
4.0,4890.0,0
100.0,100.0,0
100.0,100.0,0
102.0,83335.0,0
102.0,91249.0,0
3.0,3.0,0
116.0,116.0,0
100.0,-6648.0,0
100.0,169.0,0
100.0,65563.0,0
100.0,54026.0,0
6478.0,6478.0,0
5904.0,5904.0,0
11050.0,11050.0,0
8176.0,8176.0,0
47055.0,47055.0,0
22338.0,22338.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
3889.0,3889.0,0
3020.0,3020.0,0
8074.0,8074.0,0
3889.0,3889.0,0
1.0,2544.0,0
1.0,2216.0,0
-5414.0,-5414.0,0
-3881.0,-3881.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
9358.0,9358.0,0
100.0,100.0,0
-1352.0,-1352.0,0
-3588.0,-3588.0,0
1.0,1489349.0,0
1.0,1802300.0,0
6823.0,6823.0,0
1295.0,1295.0,0
100.0,83010.0,0
100.0,64438.0,0
3121.0,3121.0,0
5349.0,5349.0,0
10895.0,10895.0,0
16399.0,16399.0,0
-6275.0,-6275.0,0
-6174.0,-6174.0,0
64621.0,64621.0,0
110172.0,110172.0,0
2.0,-526.0,0
2.0,-394.0,0
100.0,179815.0,0
100.0,64465.0,0
62569.0,62569.0,0
52084.0,52084.0,0
150.0,47891.0,0
150.0,47757.0,0
-1264.0,-1264.0,0
116.0,116.0,0
1.0,1.0,0
1.0,1.0,0
63943.0,63943.0,0
67059.0,67059.0,0
-4525.0,-4525.0,0
-3845.0,-3845.0,0
104093.0,104093.0,0
71265.0,71265.0,0
100.0,85457.0,0
100.0,98469.0,0
-267.0,-267.0,0
-219.0,-219.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
19424.0,19424.0,0
14213.0,14213.0,0
1.0,-1219.0,0
1.0,-5565.0,0
14125.0,14125.0,0
13765.0,13765.0,0
0.0,0.0,0
0.0,0.0,0
100.0,83558.0,0
100.0,82292.0,0
4783.0,4783.0,0
24140.0,24140.0,0
10.0,10.0,0
10.0,10.0,0
0.0,0.0,0
0.0,0.0,0
100.0,253.0,0
100.0,319.0,0
1000.0,1000.0,0
1000.0,1000.0,0
223.0,223.0,0
251.0,251.0,0
100.0,190.0,0
100.0,255.0,0
14333.0,14333.0,0
48069.0,48069.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
500.0,500.0,0
150.0,150.0,0
1742.0,1742.0,0
3304.0,3304.0,0
2295.0,2295.0,0
3587.0,3587.0,0
1.0,1.0,0
1.0,1.0,0
2.0,519.0,0
2.0,548.0,0
19.0,19.0,0
100.0,100.0,0
100.0,769117.0,0
100.0,656404.0,0
150.0,209493.0,0
150.0,76526.0,0
1.0,1.0,0
1.0,1.0,0
113483.0,113483.0,0
121912.0,121912.0,0
1000.0,948340.0,0
1000.0,894213.0,0
1.0,-6222.0,0
1.0,-10233.0,0
827.0,827.0,0
2192.0,2192.0,0
263.0,263.0,0
387.0,387.0,0
2388.0,2388.0,0
406.0,406.0,0
111.0,111.0,0
666.0,666.0,0
179.0,179.0,0
3.0,3.0,0
8988.0,8988.0,0
8988.0,8988.0,0
564391.0,564391.0,0
353801.0,353801.0,0
70181.19,70181.19,0
83981.8,83981.8,0
268.0,-1371.0,0
268.0,72947.0,0
49676.0,49676.0,0
34588.0,34588.0,0
1.0,1.0,0
1.0,1.0,0
10716.0,10716.0,0
7312.0,7312.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
2115.0,2115.0,0
2918.0,2918.0,0
36664.0,36664.0,0
33417.0,33417.0,0
90.0,90.0,0
90.0,90.0,0
5980.0,5980.0,0
14767.0,14767.0,0
-16733.0,-16733.0,0
-16733.0,-16733.0,0
187.0,187.0,0
480.0,480.0,0
100090.0,100090.0,0
92520.0,92520.0,0
2774.0,2774.0,0
3408.0,3408.0,0
1.0,1.0,0
1.0,1.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
200.0,200.0,0
200.0,200.0,0
100.0,100.0,0
100.0,100.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
2.0,2.0,0
2.0,2.0,0
29205.0,29205.0,0
17782.0,17782.0,0
-1454.0,-1454.0,0
1393.0,1393.0,0
1.0,-79176.0,0
1.0,-113113.0,0
-5118.0,-5118.0,0
-6967.0,-6967.0,0
1736.0,1736.0,0
406.0,406.0,0
48025.0,48025.0,0
67376.0,67376.0,0
13221.0,13221.0,0
18579.0,18579.0,0
24906.0,24906.0,0
20230.0,20230.0,0
